Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.5,profundidad_-1.5,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0
2022-07-20,924.27,825.32,693.4,,,447.93,243.58,
2022-07-28,892.81,699.29,408.34,,,227.52,98.33,
2022-08-03,123.74,114.67,107.34,,,93.23,76.6,
2022-08-11,958.69,305.76,41.87,,,10.02,1.44,
2022-08-17,411.64,138.95,41.45,,,15.03,5.51,
2022-08-24,1441.36,722.42,355.18,,,182.52,91.92,
2022-09-01,82.21,57.71,78.04,,,53.91,15.97,
2022-09-07,1239.85,599.26,235.93,,,89.07,35.66,
2022-09-15,0.12,0.12,0.12,,,0.12,0.12,
2022-09-21,0.12,0.12,0.12,,,0.12,0.12,
2022-09-27,80.85,68.27,65.68,,,46.41,13.47,
2022-09-29,6.71,0.12,0.12,,,0.12,0.12,
2022-10-05,0.12,0.12,0.12,,,0.12,0.12,
2022-10-11,0.12,0.12,0.12,,,0.12,0.12,
2022-10-18,0.12,0.12,0.12,,,0.12,0.12,
2022-10-26,0.12,0.12,0.12,,,0.12,0.12,
2022-11-02,0.12,0.12,0.12,,,0.12,0.12,
2022-11-09,0.12,0.12,0.12,,,0.12,0.12,
2022-11-17,0.12,0.12,0.12,,,0.12,0.12,
2022-11-24,59.9,42.67,108.33,,,101.66,75.32,
2022-12-01,0.12,0.12,0.12,,,0.12,0.12,
2022-12-07,769.59,461.24,269.44,,,148.99,85.74,
2022-12-16,581.63,282.99,115.11,,,24.84,0.12,
2022-12-20,0.12,0.12,0.12,,,0.12,0.12,
2022-12-27,73.96,302.96,174.24,,,107.91,97.41,
2023-01-03,0.12,0.12,0.12,,,0.12,0.12,
2023-01-10,429.3,358.97,220.27,,,136.74,86.49,
2023-01-20,214.99,214.99,214.99,,,158.15,89.62,
2023-01-25,166.39,75.27,16.38,,,0.12,0.12,
2023-02-01,0.12,263.36,61.84,,,0.29,0.12,
2023-02-08,0.12,27.65,36.44,,,17.62,2.28,
2023-02-14,228.94,159.28,98.7,,,60.08,43.88,
2023-02-23,0.84,0.13,32.0,,,68.17,66.59,
2023-03-01,0.12,0.12,0.12,,,0.12,0.12,
2023-03-08,884.68,776.27,575.47,,,397.76,301.25,
2023-03-16,0.12,0.12,35.53,,,87.66,108.81,
2023-03-22,382.56,242.46,170.11,,,112.57,71.34,
2023-03-29,126.55,130.94,112.49,,,93.05,61.83,
2023-04-04,297.45,290.92,189.06,,,114.9,74.15,
2023-04-11,375.06,262.0,339.51,,,243.54,210.61,
2023-04-20,0.12,5.51,25.43,,,0.12,33.67,
2023-04-27,0.25,0.15,0.12,,,0.12,0.87,
2023-05-05,146.82,96.9,101.17,,,117.18,135.48,
2023-05-11,190.93,164.75,73.48,,,45.91,31.46,
2023-05-18,402.36,148.68,52.69,,,0.12,0.12,
2023-05-25,1427.05,516.2,634.67,,,264.04,437.79,
2023-05-31,147.73,134.72,174.82,,,194.44,145.93,
2023-06-05,99.95,82.95,94.6,,,122.13,65.77,
2023-06-13,195.28,160.32,151.87,,,149.43,152.3,
2023-06-21,146.81,136.74,143.44,,,137.61,102.0,
2023-06-28,235.99,181.22,147.91,,,107.66,69.14,
2023-07-05,922.48,961.28,601.79,,,352.68,213.02,
2023-07-12,1297.92,903.38,576.76,,,371.85,178.75,
2023-07-19,1113.2,832.1,651.36,,,416.04,269.04,
2023-07-26,128.46,111.44,121.6,,,119.31,61.82,
2023-08-01,119.86,116.43,112.92,,,94.86,62.8,
2023-08-10,556.24,367.99,232.09,,,329.85,314.49,
2023-08-17,1308.28,155.17,63.73,,,82.65,15.23,
2023-08-24,249.71,166.35,301.16,,,235.63,89.01,
