Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2021-08-13,2.24,0.13,0.13,0.13,0.13,0.13,,,,,
2021-08-16,127.48,84.27,71.36,79.71,84.44,,,,,,
2021-08-19,120.36,86.03,62.53,42.13,27.67,17.64,,,,,
2021-08-24,0.13,56.71,26.52,14.37,6.89,8.46,,,,,
2021-08-26,143.24,59.68,55.6,26.38,11.43,6.3,,,,,
2021-08-30,80.53,54.43,40.44,30.18,18.26,10.16,,,,,
2021-09-02,325.07,88.37,45.19,13.64,30.63,70.66,,,,,
2021-09-09,470.49,230.72,99.7,43.21,19.39,6.59,,,,,
2021-09-13,2.35,0.13,6.57,5.44,2.08,3.22,,,,,
2021-09-20,0.13,0.13,0.13,0.13,0.13,0.13,,,,,
2021-09-30,0.12,0.12,0.12,0.12,0.12,0.12,,,,,
2021-10-07,63.28,41.32,26.49,17.12,11.0,7.62,,,,,
2021-10-11,122.4,35.38,20.94,15.68,13.75,6.68,,,,,
2021-10-18,94.67,62.24,50.11,40.11,31.3,23.66,,,,,
2021-10-28,186.26,128.29,71.5,42.49,27.16,18.95,,,,,
2021-11-04,494.59,436.07,282.06,189.85,136.83,101.55,,,,,
2021-11-11,80.94,63.11,61.37,54.77,49.49,47.12,,,,,
2021-11-18,73.17,59.22,43.67,37.07,30.76,26.52,,,,,
2021-11-25,326.32,227.29,154.9,101.52,77.77,59.58,,,,,
2021-12-01,59.94,59.59,55.1,68.44,79.48,78.65,,,,,
2021-12-10,63.25,48.33,40.57,32.98,26.34,22.35,,,,,
2021-12-15,36.38,32.14,26.35,22.33,19.6,16.59,,,,,
2021-12-21,80.33,63.22,59.76,52.77,42.32,37.21,,,,,
2021-12-28,225.27,196.28,118.99,78.96,57.56,45.19,,,,,
2022-01-04,217.87,160.03,104.93,74.56,56.53,45.57,,,,,
2022-01-12,351.79,222.52,157.46,109.56,92.07,50.45,,,,,
2022-01-19,74.77,58.26,54.49,74.17,67.14,66.01,,,,,
2022-01-27,83.6,100.7,76.75,60.3,42.51,,,,,,
2022-02-02,258.52,225.46,147.73,125.76,99.56,90.16,,,,,
2022-02-10,39.53,33.2,27.23,22.93,19.04,17.56,,,,,
2022-02-16,56.45,47.64,44.59,48.77,63.69,67.58,,,,,
2022-02-24,0.12,0.12,0.12,0.12,0.12,,,,,,
2022-03-02,60.72,55.74,57.37,63.93,77.71,83.92,,,,,
2022-03-11,93.16,76.12,70.46,67.57,57.66,51.25,,,,,
2022-03-24,176.26,171.85,135.72,105.58,80.98,69.26,,,,,
2022-03-28,145.87,121.88,86.34,64.77,48.36,40.14,,,,,
2022-04-06,120.32,65.89,32.57,14.48,6.28,2.93,,,,,
2022-04-11,130.15,161.77,119.87,90.16,64.98,,,,,,
2022-04-19,80.92,98.31,161.17,136.7,107.11,93.54,,,,,
2022-04-22,145.98,113.3,126.86,108.52,89.47,77.03,,,,,
2022-04-27,116.36,45.66,2.14,30.85,4.14,0.13,,,,,
2022-05-06,539.76,380.23,299.94,233.28,198.33,157.67,,,,,
2022-05-13,77.1,58.63,71.74,169.15,162.35,123.75,,,,,
2022-05-18,1072.52,793.59,651.67,469.05,419.8,377.96,,,,,
2022-05-26,0.12,0.12,1.88,0.78,1.49,60.46,,,,,
2022-06-02,597.96,479.74,340.3,277.58,193.23,134.08,,,,,
2022-06-10,91.25,83.11,309.56,312.57,238.04,179.76,,,,,
2022-06-17,494.92,439.32,297.06,223.12,169.89,130.9,,,,,
2022-06-24,126.39,114.91,132.01,164.82,115.94,111.96,,,,,
2022-06-30,737.96,506.97,348.13,291.38,203.37,139.62,,,,,
2022-07-06,692.8,641.81,501.98,403.07,335.8,315.69,,,,,
2022-07-14,398.57,383.87,108.98,70.4,73.18,4.06,,,,,
2022-07-20,750.79,445.29,329.36,263.7,225.09,188.52,,,,,
2022-07-28,109.47,79.99,67.6,55.58,43.96,35.73,,,,,
2022-08-03,63.19,54.18,70.18,89.79,64.58,69.27,,,,,
2022-08-11,100.63,80.41,82.11,126.45,105.74,89.71,,,,,
2022-08-17,334.32,220.17,147.63,103.79,76.28,63.62,,,,,
2022-08-24,369.58,292.93,210.31,164.55,123.22,101.81,,,,,
2022-09-01,86.41,122.51,192.79,145.99,110.42,87.68,,,,,
2022-09-07,302.16,298.31,201.47,154.48,121.55,53.83,,,,,
2022-09-15,91.63,83.12,79.79,78.19,63.84,48.61,,,,,
2022-09-21,50.35,2.57,0.37,0.12,0.12,0.12,,,,,
2022-09-27,53.46,45.4,103.91,85.79,61.89,47.98,,,,,
2022-09-29,62.0,50.87,71.42,56.52,36.21,27.13,,,,,
2022-10-05,0.12,0.12,0.12,0.12,0.12,0.12,,,,,
2022-10-11,0.12,0.12,0.12,0.12,0.12,0.12,,,,,
2022-10-18,37.17,10.0,11.57,27.72,1.49,0.13,,,,,
2022-10-26,0.13,0.12,6.55,5.24,8.52,2.76,,,,,
2022-11-02,69.08,58.5,90.23,85.05,60.77,47.39,,,,,
2022-11-09,193.0,0.12,0.12,0.12,0.12,0.12,,,,,
2022-11-17,0.12,171.23,196.88,87.42,55.88,80.19,,,,,
2022-11-24,439.8,319.52,222.32,156.96,113.89,88.92,,,,,
2022-12-01,65.91,48.93,40.45,35.06,29.93,26.83,,,,,
2022-12-07,99.5,53.73,40.84,32.02,25.05,20.12,,,,,
2022-12-16,274.31,162.2,106.83,67.38,45.77,36.48,,,,,
2022-12-20,21.24,10.35,0.12,0.12,1.85,0.12,,,,,
2022-12-27,136.95,82.06,111.39,71.4,58.15,43.39,,,,,
2023-01-03,143.07,72.31,48.02,45.81,38.27,18.5,,,,,
2023-01-10,119.03,82.64,22.3,52.81,5.33,0.12,,,,,
2023-01-20,87.28,77.01,51.93,39.68,30.04,27.9,,,,,
2023-01-25,45.1,32.47,27.3,24.15,21.02,18.87,,,,,
2023-02-01,269.64,207.27,154.31,111.2,81.06,,,,,,
2023-02-08,183.21,131.76,104.35,82.17,62.15,62.98,,,,,
