Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2021-09-20,6.71,6.71,6.7,6.7,6.7,6.7,,,,,
2021-09-30,6.53,6.53,6.52,6.51,6.51,6.51,,,,,
2021-10-07,6.29,6.28,6.28,6.29,6.3,6.3,,,,,
2021-10-11,6.3,6.3,6.3,6.3,6.3,6.29,,,,,
2021-10-18,6.24,6.22,6.22,6.22,6.21,6.21,,,,,
2021-10-28,5.92,5.92,5.91,5.92,5.92,5.93,,,,,
2021-11-04,5.82,5.82,5.82,5.82,5.82,5.82,,,,,
2021-11-11,5.41,5.41,5.41,5.4,5.4,5.4,,,,,
2021-11-18,5.32,5.32,5.32,5.32,5.32,5.32,,,,,
2021-11-25,5.19,5.19,5.19,5.19,5.19,,,,,,
2021-12-01,4.93,4.92,4.92,4.92,4.92,4.92,,,,,
2021-12-10,4.82,4.82,4.82,4.82,4.82,4.82,,,,,
2021-12-15,4.89,4.88,4.88,4.88,4.88,4.88,,,,,
2021-12-21,4.9,4.9,4.9,4.9,4.91,4.92,,,,,
2021-12-28,4.98,4.96,4.96,4.97,4.97,4.97,,,,,
2022-01-04,4.98,4.97,4.97,4.97,4.97,4.97,,,,,
2022-01-12,4.85,4.83,4.82,4.82,4.83,4.86,,,,,
2022-01-19,4.74,4.74,4.74,4.74,4.74,4.74,,,,,
2022-01-27,4.78,4.78,4.78,4.78,4.78,4.78,,,,,
2022-02-02,4.8,4.79,4.79,4.79,4.79,4.79,,,,,
2022-02-10,4.92,4.92,4.92,4.92,4.92,4.92,,,,,
2022-02-16,4.91,4.91,4.91,4.91,4.91,4.9,,,,,
2022-02-24,5.03,5.03,5.03,5.02,5.02,5.03,,,,,
2022-03-02,5.04,5.03,5.03,5.02,5.02,5.02,,,,,
2022-03-11,5.08,5.07,5.07,5.07,5.06,5.06,,,,,
2022-03-24,4.88,4.88,4.88,4.89,4.92,4.93,,,,,
2022-03-28,4.89,4.89,4.89,4.89,4.89,4.89,,,,,
2022-04-06,4.53,4.53,4.53,4.53,4.56,4.57,,,,,
2022-04-11,4.84,4.84,4.84,4.84,4.84,4.84,,,,,
2022-04-19,5.22,5.21,5.21,5.21,5.19,5.13,,,,,
2022-04-22,5.11,5.11,5.11,5.11,5.11,5.11,,,,,
2022-04-27,5.18,5.18,5.18,5.18,5.17,5.17,,,,,
2022-05-06,5.25,5.24,5.23,5.23,5.23,5.23,,,,,
2022-05-13,5.56,5.55,5.54,5.53,5.53,5.53,,,,,
2022-05-18,5.8,5.79,5.79,5.79,5.78,5.71,,,,,
2022-05-26,5.92,5.92,5.91,5.91,5.91,5.91,,,,,
2022-06-02,6.08,6.07,6.07,6.05,6.05,6.05,,,,,
2022-06-10,6.26,6.26,6.25,6.25,6.25,6.25,,,,,
2022-06-17,6.41,6.41,6.41,6.41,6.41,6.41,,,,,
2022-06-24,6.35,6.34,6.34,6.34,6.33,6.33,,,,,
2022-06-30,6.49,6.5,6.5,6.49,6.49,,,,,,
2022-07-06,6.54,6.54,6.53,6.53,6.54,6.53,,,,,
2022-07-14,6.77,6.75,6.75,6.75,6.75,6.75,,,,,
2022-07-20,6.91,6.9,6.89,6.89,6.89,6.89,,,,,
2022-07-28,7.05,7.04,7.04,7.04,7.04,7.04,,,,,
2022-08-03,7.06,7.05,7.05,7.05,7.04,7.04,,,,,
2022-08-11,7.0,7.01,7.01,7.01,7.01,7.01,,,,,
2022-08-17,6.93,6.93,6.93,6.93,6.93,6.93,,,,,
2022-08-24,6.97,6.97,6.97,6.97,6.97,6.98,,,,,
2022-09-01,6.98,6.98,6.97,6.98,7.0,7.0,,,,,
2022-09-07,6.88,6.87,6.87,6.87,6.87,6.87,,,,,
2022-09-15,6.81,6.81,6.81,6.81,6.81,6.81,,,,,
2022-09-21,6.69,6.69,6.69,6.69,6.69,6.69,,,,,
2022-09-27,6.25,6.26,6.33,6.4,6.42,6.43,,,,,
2022-09-29,6.25,6.25,6.25,6.25,6.26,6.26,,,,,
2022-10-05,6.18,6.18,6.18,6.19,6.19,6.19,,,,,
2022-10-11,5.98,6.01,6.09,6.13,6.15,6.17,,,,,
2022-10-18,6.07,6.07,6.07,6.06,6.06,6.08,,,,,
2022-10-26,6.11,6.11,6.11,6.11,6.11,6.11,,,,,
2022-11-02,6.08,6.08,6.08,6.07,6.07,6.07,,,,,
2022-11-09,5.86,5.85,5.84,5.84,5.84,5.84,,,,,
2022-11-17,5.69,5.66,5.66,5.65,5.65,5.65,,,,,
2022-11-24,5.36,5.36,5.35,5.35,5.35,5.36,,,,,
2022-12-01,5.17,5.17,5.17,5.17,5.17,5.17,,,,,
2022-12-07,5.03,5.04,5.04,5.06,5.06,5.06,,,,,
2022-12-16,5.09,5.08,5.08,5.08,5.08,5.08,,,,,
2022-12-20,5.04,5.04,5.04,5.04,5.04,5.04,,,,,
2022-12-27,5.04,5.04,5.04,5.04,5.04,5.04,,,,,
2023-01-03,4.99,4.98,4.98,4.98,4.98,4.98,4.98,,,,
2023-01-10,4.9,4.9,4.9,4.9,4.93,4.96,,,,,
2023-01-20,4.73,4.73,4.73,4.73,4.73,4.74,,,,,
2023-01-25,4.51,4.51,4.51,4.51,4.51,4.51,,,,,
2023-02-01,4.46,4.46,4.46,4.45,4.45,4.46,,,,,
2023-02-08,4.53,4.53,4.53,4.53,4.53,4.53,,,,,
2023-02-14,4.57,4.57,4.57,4.57,4.57,4.57,,,,,
2023-02-23,4.81,4.81,4.81,4.81,4.81,4.81,,,,,
2023-03-01,4.63,4.63,4.63,4.63,4.63,4.64,,,,,
